foodId,foodName,calories,protein,fat,carbs,category
07156_0952,（かんきつ類）レモン果汁生,24,0.4,0.2,8.6,07
07054_0953,キウイフルーツ緑肉種生,51,1,0.2,13.4,07
07168_0954,キウイフルーツ黄肉種生,63,1.1,0.2,14.9,07
07183_0955,きはだ実乾,378,7.3,9.8,65.1,07
07055_0956,キワノ生,41,1.5,0.9,8,07
07057_0957,グァバ赤肉種生,33,0.6,0.1,9.9,07
07169_0958,グァバ白肉種生,33,0.6,0.1,9.9,07
07058_0959,グァバ果実飲料20%果汁入り飲料（ネクター）,49,0.1,0.1,12.3,07
07059_0960,グァバ果実飲料10%果汁入り飲料,50,0.1,0.1,12.3,07
07185_0961,くこ実乾,387,12.3,4.1,75.3,07
07061_0962,ぐみ生,72,1.3,0.2,17.2,07
07157_0963,ココナッツココナッツウォーター,22,0.2,0.1,5,07
07158_0964,ココナッツココナッツミルク,157,1.9,16,2.8,07
07170_0965,ココナッツナタデココ,80,0,0,20.2,07
07070_0966,さくらんぼ国産生,64,1,0.2,15.2,07
07071_0967,さくらんぼ米国産生,64,1.2,0.1,17.1,07
07072_0968,さくらんぼ米国産缶詰,70,0.6,0.1,17.6,07
07073_0969,ざくろ生,63,0.2,0,15.5,07
07077_0970,すいか赤肉種生,41,0.6,0.1,9.5,07
07171_0971,すいか黄肉種生,41,0.6,0.1,9.5,07
07186_0971-1,（すぐり類）赤すぐり冷凍,43,0.8,0.3,12.2,07
07182_0972,（すぐり類）カシス冷凍,62,1.6,1.6,13.4,07
07060_0973,（すぐり類）グーズベリー生,51,1,0.1,13.2,07
07069_0974,スターフルーツ生,30,0.7,0.1,7.5,07
07080_0975,（すもも類）にほんすもも生,46,0.6,1,9.4,07
07081_0976,（すもも類）プルーン生,49,0.7,0.1,12.6,07
07082_0977,（すもも類）プルーン乾,211,2.4,0.2,62.3,07
07086_0978,チェリモヤ生,82,1.3,0.3,19.8,07
07111_0979,ドラゴンフルーツ生,52,1.4,0.3,11.8,07
07087_0980,ドリアン生,140,2.3,3.3,27.1,07
07088_0981,（なし類）日本なし生,38,0.3,0.1,11.3,07
07089_0982,（なし類）日本なし缶詰,76,0.1,0.1,19.1,07
07090_0983,（なし類）中国なし生,49,0.2,0.1,12.7,07
07091_0984,（なし類）西洋なし生,48,0.3,0.1,14.4,07
07092_0985,（なし類）西洋なし缶詰,79,0.2,0.1,20.7,07
07095_0986,なつめ乾,294,3.9,2,71.4,07
07096_0987,なつめやし乾,281,2.2,0.2,71.3,07
07097_0988,パインアップル生,54,0.6,0.1,13.7,07
07177_0989,パインアップル焼き,74,0.9,0.2,20.1,07
07098_0990,パインアップル果実飲料ストレートジュース,46,0.3,0.1,11,07
07099_0991,パインアップル果実飲料濃縮還元ジュース,45,0.1,0.1,11.1,07
07100_0992,パインアップル果実飲料50%果汁入り飲料,50,0.3,0.1,12.1,07
07101_0993,パインアップル果実飲料10%果汁入り飲料,50,0,0,12.4,07
07102_0994,パインアップル缶詰,76,0.4,0.1,20.3,07
07103_0995,パインアップル砂糖漬,349,0.5,0.2,86.8,07
07104_0996,ハスカップ生,55,0.7,0.6,12.8,07
07106_0997,パッションフルーツ果汁生,67,0.8,0.4,16.2,07
07107_0998,バナナ生,93,1.1,0.2,22.5,07
07108_0999,バナナ乾,314,3.8,0.4,78.5,07
07109_1000,パパイア完熟生,33,0.5,0.2,9.5,07
07110_1001,パパイア未熟生,35,1.3,0.1,9.4,07
07114_1002,びわ生,41,0.3,0.1,10.6,07
07115_1003,びわ缶詰,80,0.3,0.1,19.8,07
07116_1004,ぶどう皮なし生,58,0.4,0.1,15.7,07
07178_1005,ぶどう皮つき生,69,0.6,0.2,16.9,07
07187_1005-1,ぶどう皮つきシャインマスカット生,61,0.7,0.2,16.1,07
07117_1006,ぶどう干しぶどう,324,2.7,0.2,80.3,07
07118_1007,ぶどう果実飲料ストレートジュース,54,0.3,0.2,14.3,07
07119_1008,ぶどう果実飲料濃縮還元ジュース,46,0.3,0.3,12,07
07120_1009,ぶどう果実飲料70%果汁入り飲料,52,0.2,0,12.9,07
07121_1010,ぶどう果実飲料10%果汁入り飲料,52,0,0,13.1,07
07122_1011,ぶどう缶詰,83,0.4,0.1,20.4,07
07123_1012,ぶどうジャム,189,0.5,0.1,47.5,07
07124_1013,ブルーベリー生,48,0.5,0.1,12.9,07
07125_1014,ブルーベリージャム,174,0.7,0.3,43.8,07
07172_1015,ブルーベリー乾,280,2.7,1.9,72.5,07
07128_1016,ホワイトサポテ生,73,1.5,0.1,18.9,07
07130_1017,まくわうり黄肉種生,34,0.8,0.1,7.8,07
07173_1018,まくわうり白肉種生,34,0.8,0.1,7.8,07
07131_1019,マルメロ生,48,0.3,0.1,15.1,07
07132_1020,マンゴー生,68,0.6,0.1,16.9,07
07179_1021,マンゴードライマンゴー,339,3.1,0.7,84.9,07
07133_1022,マンゴスチン生,71,0.6,0.2,17.5,07
07134_1023,メロン温室メロン生,40,1.1,0.1,10.3,07
07135_1024,メロン露地メロン緑肉種生,45,1,0.1,10.4,07
07174_1025,メロン露地メロン赤肉種生,45,1,0.1,10.4,07
07136_1026,（もも類）もも白肉種生,38,0.6,0.1,10.2,07
07184_1027,（もも類）もも黄肉種生,48,0.5,0.2,13.4,07
07137_1028,（もも類）もも果実飲料30%果汁入り飲料（ネクター）,46,0.2,0.1,11.6,07
07138_1029,（もも類）もも缶詰白肉種果肉,82,0.5,0.1,20.6,07
07175_1030,（もも類）もも缶詰黄肉種果肉,83,0.5,0.1,20.6,07
07139_1031,（もも類）もも缶詰液汁,81,0.3,0.1,19.8,07
07140_1032,（もも類）ネクタリン生,39,0.7,0.3,10.7,07
07141_1033,やまもも生,47,0.5,0.2,11.3,07
07144_1034,ライチー生,61,1,0.1,16.4,07
07146_1035,ラズベリー生,36,1.1,0.1,10.2,07
07147_1036,りゅうがん乾,310,5.1,0.4,72.9,07
07148_1037,りんご皮なし生,53,0.1,0.2,15.5,07
07176_1038,りんご皮つき生,56,0.2,0.3,16.2,07
07180_1039,りんご皮つき焼き,86,0.2,0.4,21.9,07
07149_1040,りんご果実飲料ストレートジュース,43,0.2,0.1,11.8,07
07150_1041,りんご果実飲料濃縮還元ジュース,47,0.1,0.2,11.4,07
07151_1042,りんご果実飲料50%果汁入り飲料,46,0.1,0,11.5,07
07152_1043,りんご果実飲料30%果汁入り飲料,46,0,0,11.4,07
07153_1044,りんご缶詰,81,0.3,0.1,20.1,07
07154_1045,りんごジャム,203,0.2,0.1,52.7,07
08001_1046,えのきたけ生,34,2.7,0.2,7.6,08
08002_1047,えのきたけゆで,34,2.8,0.1,7.8,08
08037_1048,えのきたけ油いため,71,3,3.9,8.8,08
08003_1049,えのきたけ味付け瓶詰,76,3.6,0.3,16.9,08
08054_1050,（きくらげ類）あらげきくらげ生,14,0.7,0.1,5.4,08
08004_1051,（きくらげ類）あらげきくらげ乾,184,6.9,0.7,77,08
08005_1052,（きくらげ類）あらげきくらげゆで,38,1.2,0.1,16.1,08
08038_1053,（きくらげ類）あらげきくらげ油いため,110,2.3,5.2,27.8,08
08006_1054,（きくらげ類）きくらげ乾,216,7.9,2.1,71.1,08
08007_1055,（きくらげ類）きくらげゆで,14,0.6,0.2,5.2,08
08008_1056,（きくらげ類）しろきくらげ乾,170,4.9,0.7,74.5,08
08009_1057,（きくらげ類）しろきくらげゆで,15,0.4,0,6.7,08
08010_1058,くろあわびたけ生,28,3.7,0.4,4.9,08
08039_1059,しいたけ生しいたけ菌床栽培生,25,3.1,0.3,6.4,08
08040_1060,しいたけ生しいたけ菌床栽培ゆで,22,2.5,0.4,5.1,08
08041_1061,しいたけ生しいたけ菌床栽培油いため,65,3.3,4.1,7.3,08
08057_1062,しいたけ生しいたけ菌床栽培天ぷら,201,3.4,14,17.8,08
08042_1063,しいたけ生しいたけ原木栽培生,34,3.1,0.4,7.6,08
08043_1064,しいたけ生しいたけ原木栽培ゆで,27,2.4,0.4,5.9,08
08044_1065,しいたけ生しいたけ原木栽培油いため,84,3.8,5.4,8.8,08
08013_1066,しいたけ乾しいたけ乾,258,21.2,2.8,62.5,08
08014_1067,しいたけ乾しいたけゆで,40,3.1,0.3,9.9,08
08053_1068,しいたけ乾しいたけ甘煮,116,3.3,0.4,28.9,08
08015_1069,（しめじ類）はたけしめじ生,25,2.6,0.3,4.5,08
08045_1070,（しめじ類）はたけしめじゆで,25,2.6,0.3,5.1,08
08016_1071,（しめじ類）ぶなしめじ生,26,2.7,0.5,4.8,08
08017_1072,（しめじ類）ぶなしめじゆで,22,2.7,0.2,5.2,08
08046_1073,（しめじ類）ぶなしめじ油いため,65,3,5.5,4.8,08
08055_1074,（しめじ類）ぶなしめじ素揚げ,168,3.9,14.3,10.1,08
08056_1075,（しめじ類）ぶなしめじ天ぷら,248,3.4,17.1,23.2,08
08018_1076,（しめじ類）ほんしめじ生,21,2.5,0.4,2.8,08
08047_1077,（しめじ類）ほんしめじゆで,26,2.8,0.6,4.1,08
08019_1078,たもぎたけ生,23,3.6,0.3,3.7,08
08020_1079,なめこ株採り生,21,1.8,0.2,5.4,08
08021_1080,なめこ株採りゆで,22,1.6,0.1,5.1,08
08058_1081,なめこカットなめこ生,14,1.1,0.1,3.6,08
08022_1082,なめこ水煮缶詰,13,1,0.1,3.2,08
08023_1083,ぬめりすぎたけ生,23,2.3,0.4,4.1,08
08024_1084,（ひらたけ類）うすひらたけ生,37,6.1,0.2,4.8,08
08025_1085,（ひらたけ類）エリンギ生,31,2.8,0.4,6,08
08048_1086,（ひらたけ類）エリンギゆで,32,3.2,0.5,6.5,08
08049_1087,（ひらたけ類）エリンギ焼き,41,4.2,0.5,9.1,08
08050_1088,（ひらたけ類）エリンギ油いため,69,3.2,3.7,8.1,08
08026_1089,（ひらたけ類）ひらたけ生,34,3.3,0.3,6.2,08
08027_1090,（ひらたけ類）ひらたけゆで,33,3.4,0.2,6.6,08
08028_1091,まいたけ生,22,2,0.5,4.4,08
08029_1092,まいたけゆで,27,1.6,0.5,6.4,08
08051_1093,まいたけ油いため,67,2.6,4.4,6.8,08
08030_1094,まいたけ乾,273,21.9,3.9,59.9,08
08031_1095,マッシュルーム生,15,2.9,0.3,2.1,08
08032_1096,マッシュルームゆで,20,3.8,0.2,3.7,08
08052_1097,マッシュルーム油いため,57,3.6,4.5,4.5,08
08059_1097-1,マッシュルームブラウン種生,18,3.2,0.4,2.9,08
08033_1098,マッシュルーム水煮缶詰,18,3.4,0.2,3.3,08
08034_1099,まつたけ生,32,2,0.6,8.2,08
08036_1100,やなぎまつたけ生,20,2.4,0.1,4,08
09001_1101,あおさ素干し,201,22.1,0.6,41.7,09
09002_1102,あおのり素干し,249,29.4,5.2,41,09
09003_1103,あまのりほしのり,276,39.4,3.7,38.7,09
09004_1104,あまのり焼きのり,297,41.4,3.7,44.3,09
09005_1105,あまのり味付けのり,303,40,3.5,41.8,09
09006_1106,あらめ蒸し干し,184,12.4,0.7,56.2,09
09007_1107,いわのり素干し,228,34.8,0.7,39.1,09
09012_1108,うみぶどう生,6,0.5,0.1,1.2,09
09008_1109,えごのり素干し,179,9,0.1,62.2,09
09009_1110,えごのりおきうと,7,0.3,0.1,2.5,09
09010_1111,おごのり塩蔵塩抜き,26,1.3,0.1,8.8,09
09011_1112,かわのり素干し,247,38.1,1.6,41.7,09
09013_1113,（こんぶ類）えながおにこんぶ素干し,224,11,1,55.7,09
09014_1114,（こんぶ類）がごめこんぶ素干し,216,7.9,0.5,62.1,09
09015_1115,（こんぶ類）ながこんぶ素干し,205,8.3,1.5,58.5,09
09016_1116,（こんぶ類）ほそめこんぶ素干し,227,6.9,1.7,62.9,09
09017_1117,（こんぶ類）まこんぶ素干し乾,170,5.8,1.3,64.3,09
09056_1118,（こんぶ類）まこんぶ素干し水煮,28,1.1,0.3,11.6,09
09018_1119,（こんぶ類）みついしこんぶ素干し,235,7.7,1.9,64.7,09
09019_1120,（こんぶ類）りしりこんぶ素干し,211,8,2,56.5,09
09020_1121,（こんぶ類）刻み昆布,119,5.4,0.5,50.2,09
09021_1122,（こんぶ類）削り昆布,177,6.5,0.9,50.2,09
09022_1123,（こんぶ類）塩昆布,193,16.9,0.4,37,09
09023_1124,（こんぶ類）つくだ煮,150,6,1,33.3,09
09024_1125,すいぜんじのり素干し水戻し,10,1.5,0,2.1,09
09025_1126,てんぐさ素干し,194,16.1,1,53.8,09
09026_1127,てんぐさところてん,2,0.2,0,0.6,09
09027_1128,てんぐさ角寒天,159,2.4,0.2,74.1,09
09028_1129,てんぐさ寒天,3,0,0,1.5,09
09049_1130,てんぐさ粉寒天,160,0.2,0.3,81.7,09
09029_1131,とさかのり赤とさか塩蔵塩抜き,19,1.5,0.1,5.1,09
09030_1132,とさかのり青とさか塩蔵塩抜き,17,0.9,0.2,4.9,09
09050_1133,ひじきほしひじきステンレス釜乾,180,9.2,3.2,58.4,09
09051_1134,ひじきほしひじきステンレス釜ゆで,11,0.7,0.3,3.4,09
09052_1135,ひじきほしひじきステンレス釜油いため,51,0.8,4.7,4.1,09
09053_1136,ひじきほしひじき鉄釜乾,186,9.2,3.2,56,09
09054_1137,ひじきほしひじき鉄釜ゆで,13,0.7,0.3,3.4,09
09055_1138,ひじきほしひじき鉄釜油いため,54,0.8,4.7,4.1,09
09032_1139,ひとえぐさ素干し,172,16.6,1,46.3,09
09033_1140,ひとえぐさつくだ煮,148,14.4,1.3,21.1,09
09034_1141,ふのり素干し,207,13.8,1,57.8,09
09035_1142,まつも素干し,252,27.9,4.9,40.8,09
09036_1143,むかでのり塩蔵塩抜き,12,0.6,0.1,4.2,09
09037_1144,（もずく類）おきなわもずく塩蔵塩抜き,7,0.3,0.2,2,09
09038_1145,（もずく類）もずく塩蔵塩抜き,4,0.2,0.1,1.4,09
09039_1146,わかめ原藻生,24,1.9,0.2,5.6,09
09040_1147,わかめ乾燥わかめ素干し,172,14.4,2.6,39.6,09
09041_1148,わかめ乾燥わかめ素干し水戻し,20,1.6,0.3,4.9,09
09060_1148-1,わかめ乾燥わかめ素干し水戻し水煮,10,1,0.3,2.6,09
09042_1149,わかめ乾燥わかめ板わかめ,200,16.7,1.2,47.4,09
09043_1150,わかめ乾燥わかめ灰干し水戻し,9,1.1,0.1,2.2,09
09044_1151,わかめカットわかめ乾,186,17.9,4,42.1,09
09058_1152,わかめカットわかめ水煮（沸騰水で短時間加熱したもの）,17,1.3,0.8,3.8,09
09059_1153,わかめカットわかめ水煮の汁,0,0,0,0.1,09
09045_1154,わかめ湯通し塩蔵わかめ塩抜き生,16,1.5,0.3,3.4,09
09057_1155,わかめ湯通し塩蔵わかめ塩抜きゆで,7,0.6,0.1,1.4,09
09046_1157,わかめくきわかめ湯通し塩蔵塩抜き,18,1.1,0.3,5.5,09
09047_1158,わかめめかぶわかめ生,14,0.9,0.6,3.4,09
10001_1159,＜魚類＞あいなめ生,105,19.1,3.4,0.1,10
10002_1160,＜魚類＞あこうだい生,86,16.8,2.3,0.1,10
10003_1161,＜魚類＞（あじ類）まあじ皮つき生,112,19.7,4.5,0.1,10
10389_1162,＜魚類＞（あじ類）まあじ皮なし生,108,19.7,4.1,0.2,10
10004_1163,＜魚類＞（あじ類）まあじ皮つき水煮,136,22.4,5.9,0.1,10
10005_1164,＜魚類＞（あじ類）まあじ皮つき焼き,157,25.9,6.4,0.1,10
10390_1165,＜魚類＞（あじ類）まあじ皮つきフライ,270,20.1,18.2,7.9,10
10006_1166,＜魚類＞（あじ類）まあじ開き干し生,150,20.2,8.8,0.1,10
10007_1167,＜魚類＞（あじ類）まあじ開き干し焼き,194,24.6,12.3,0.1,10
10391_1168,＜魚類＞（あじ類）まあじ小型骨付き生,114,17.8,5,0.1,10
10392_1169,＜魚類＞（あじ類）まあじ小型骨付きから揚げ,268,24,18.6,3.5,10
10393_1170,＜魚類＞（あじ類）まるあじ生,133,22.1,5.6,0.2,10
10394_1171,＜魚類＞（あじ類）まるあじ焼き,175,28.7,7.7,0.2,10
10008_1172,＜魚類＞（あじ類）にしまあじ生,156,19.6,9.1,0.1,10
10009_1173,＜魚類＞（あじ類）にしまあじ水煮,160,21.7,8.8,0.1,10
10010_1174,＜魚類＞（あじ類）にしまあじ焼き,186,24.7,10.4,0.1,10
10457_1174-1,＜魚類＞（あじ類）にしまあじ開き干し生,163,20,10.2,0,10
10458_1174-2,＜魚類＞（あじ類）にしまあじ開き干し焼き,203,25.2,12.3,0.1,10
10011_1175,＜魚類＞（あじ類）むろあじ生,147,23.6,6.9,0.4,10
10012_1176,＜魚類＞（あじ類）むろあじ焼き,167,29.7,6.2,0.6,10
10013_1177,＜魚類＞（あじ類）むろあじ開き干し,140,22.9,6.2,0.1,10
10014_1178,＜魚類＞（あじ類）むろあじくさや,223,49.9,3,0.3,10
10015_1179,＜魚類＞あなご生,146,17.3,9.3,0,10
10016_1180,＜魚類＞あなご蒸し,173,17.6,12.7,0,10
10017_1181,＜魚類＞あまご養殖生,102,18.3,3.6,0.1,10
10018_1182,＜魚類＞あまだい生,102,18.8,3.6,0,10
10019_1183,＜魚類＞あまだい水煮,113,20.7,4,0,10
10020_1184,＜魚類＞あまだい焼き,110,22.5,2.6,0,10
10021_1185,＜魚類＞あゆ天然生,93,18.3,2.4,0.1,10
10022_1186,＜魚類＞あゆ天然焼き,149,26.6,6.8,0.1,10
10023_1187,＜魚類＞あゆ天然内臓生,180,9.5,17.5,0.3,10
10024_1188,＜魚類＞あゆ天然内臓焼き,161,23,10.1,0.4,10
10025_1189,＜魚類＞あゆ養殖生,138,17.8,7.9,0.6,10
10026_1190,＜魚類＞あゆ養殖焼き,202,22.6,15.1,0.8,10
10027_1191,＜魚類＞あゆ養殖内臓生,485,7.4,55,0.3,10
10028_1192,＜魚類＞あゆ養殖内臓焼き,500,15.2,52.3,0.4,10
10029_1193,＜魚類＞あゆうるか,157,11.4,13.1,1.8,10
10030_1194,＜魚類＞アラスカめぬけ生,96,17.2,3.4,0.1,10
10031_1195,＜魚類＞あんこう生,54,13,0.2,0.3,10
10032_1196,＜魚類＞あんこうきも生,401,10,41.9,2.2,10
10033_1197,＜魚類＞いかなご生,111,17.2,5.5,0.1,10
10034_1198,＜魚類＞いかなご煮干し,218,43.1,6.1,1.5,10
10035_1199,＜魚類＞いかなごつくだ煮,271,29.4,4.6,30.7,10
10036_1200,＜魚類＞いかなごあめ煮,268,25.6,3.7,35.8,10
10037_1201,＜魚類＞いさき生,116,17.2,5.7,0.1,10
10038_1202,＜魚類＞いしだい生,138,19.5,7.8,0,10
10039_1203,＜魚類＞いとよりだい生,85,18.1,1.7,0.1,10
10040_1204,＜魚類＞いとよりだいすり身,90,16.7,0.4,5.1,10
10041_1205,＜魚類＞いぼだい生,132,16.4,8.5,0,10
10042_1206,＜魚類＞（いわし類）うるめいわし生,124,21.3,4.8,0.3,10
10043_1207,＜魚類＞（いわし類）うるめいわし丸干し,219,45,5.1,0.3,10
10044_1208,＜魚類＞（いわし類）かたくちいわし生,171,18.2,12.1,0.3,10
10045_1209,＜魚類＞（いわし類）かたくちいわし煮干し,298,64.5,6.2,0.3,10
10046_1210,＜魚類＞（いわし類）かたくちいわし田作り,304,66.6,5.7,0.3,10
10047_1211,＜魚類＞（いわし類）まいわし生,156,19.2,9.2,0.2,10
10048_1212,＜魚類＞（いわし類）まいわし水煮,182,22.4,8.7,0.2,10
10049_1213,＜魚類＞（いわし類）まいわし焼き,199,25.3,9.4,0.2,10
10395_1214,＜魚類＞（いわし類）まいわしフライ,384,20,30.3,10.7,10
10050_1215,＜魚類＞（いわし類）まいわし塩いわし,143,16.8,9.6,0.4,10
10051_1216,＜魚類＞（いわし類）まいわし生干し,217,20.6,16,1.1,10
10052_1217,＜魚類＞（いわし類）まいわし丸干し,177,32.8,5.5,0.7,10
10053_1218,＜魚類＞（いわし類）めざし生,206,18.2,18.9,0.5,10
10054_1219,＜魚類＞（いわし類）めざし焼き,200,23.7,15,0.7,10
10396_1220,＜魚類＞（いわし類）しらす生,67,15,1.3,0.1,10
10445_1221,＜魚類＞（いわし類）しらす釜揚げしらす,84,17.6,1.7,0,10
10055_1222,＜魚類＞（いわし類）しらす干し微乾燥品,113,24.5,2.1,0.1,10
10056_1223,＜魚類＞（いわし類）しらす干し半乾燥品,187,40.5,3.5,0.5,10
10057_1224,＜魚類＞（いわし類）たたみいわし,348,75.1,5.6,0.7,10
10058_1225,＜魚類＞（いわし類）みりん干しかたくちいわし,330,44.3,7,25,10
10059_1226,＜魚類＞（いわし類）みりん干しまいわし,314,31.4,15.7,16.3,10
10060_1227,＜魚類＞（いわし類）缶詰水煮,168,20.7,10.6,0.1,10
10061_1228,＜魚類＞（いわし類）缶詰味付け,203,20.4,11.9,5.7,10
10062_1229,＜魚類＞（いわし類）缶詰トマト漬,167,17.5,10.8,1.3,10
10063_1230,＜魚類＞（いわし類）缶詰油漬,351,20.3,30.7,0.3,10
10064_1231,＜魚類＞（いわし類）缶詰かば焼,234,16.2,15.6,9.3,10
10397_1232,＜魚類＞（いわし類）缶詰アンチョビ,157,24.2,6.8,0.1,10
10065_1233,＜魚類＞いわな養殖生,101,19,3.6,0.1,10
10066_1234,＜魚類＞うぐい生,93,20.1,1.5,0.2,10
10067_1235,＜魚類＞うなぎ養殖生,228,17.1,19.3,0.3,10
10068_1236,＜魚類＞うなぎきも生,102,13,5.3,3.5,10
10069_1237,＜魚類＞うなぎ白焼き,300,20.7,25.8,0.1,10
10070_1238,＜魚類＞うなぎかば焼,285,23,21,3.1,10
10071_1239,＜魚類＞うまづらはぎ生,75,18.2,0.3,0,10
10072_1240,＜魚類＞うまづらはぎ味付け開き干し,289,58.9,1.6,10.4,10
10073_1241,＜魚類＞えい生,79,19.1,0.3,0.1,10
10074_1242,＜魚類＞えそ生,87,20.1,0.8,0.1,10
10075_1243,＜魚類＞おいかわ生,124,19.2,5.8,0.1,10
10076_1244,＜魚類＞おおさが生,131,16.3,8,0.1,10
